arm_x,arm_y,arm_z,arm_qx,arm_qy,arm_qz,arm_qw,arm_q0,arm_q1,arm_q2,arm_q3,arm_q4,arm_q5,arm_q6,hand_0,hand_1,hand_2,hand_3,hand_4,hand_5,hand_6,hand_7,hand_8,hand_9,hand_10,hand_11,hand_12,hand_13,hand_14,hand_15
-0.3415761604806643,0.8261065189306633,0.02617395941405351,0.5524779733958315,-0.6012812125539,0.44992721369994804,-0.36165521524560923,-0.2098300561301367,1.2091342304354498,-2.1979522678454124,0.6593250162103912,1.0712235573300108,1.7808731981157886,-1.2829619094494713,0.010307821290625121,1.3314478229273476,0.6135343838642731,0.67545616497976,-0.0921780181995116,1.1579043160770286,0.6807336039549126,0.3311149877745545,-0.27521460225778227,1.4192266966765512,0.5995841791553044,0.6360539025753722,1.333117618952113,0.3847913421404533,-0.1555063666733288,1.594723375012106
-0.3415761604806643,0.8261065189306633,0.02617395941405351,0.5524779733958315,-0.6012812125539,0.44992721369994804,-0.36165521524560923,-0.2098300561301367,1.2091341105531468,-2.1979522678454124,0.6593249563237812,1.0712237489671628,1.7808731981157886,-1.2829619094494713,0.010307821290625121,1.3314478229273476,0.6135343838642731,0.67545616497976,-0.0921780181995116,1.1579043160770286,0.6807336039549126,0.3311149877745545,-0.27521460225778227,1.4192266966765512,0.5995841791553044,0.6360539025753722,1.333117618952113,0.3847913421404533,-0.1555063666733288,1.594723375012106
-0.34157606774640087,0.8261065541049515,0.026173897053176007,0.5524780357658367,-0.6012812226969522,0.44992720294489585,-0.361655116483319,-0.20982987636122374,1.2091341105531468,-2.1979522678454124,0.6593248364414782,1.0712235573300108,1.7808730183468757,-1.2829619094494713,0.010364855458049634,1.331440045824474,0.6136086688059406,0.6755889789037465,-0.09215446194125429,1.1578369028195827,0.6808327892221412,0.3311149877745545,-0.27514280136925423,1.4191149757818986,0.5997434443399996,0.6358665057124472,1.333089353796245,0.3846841871833466,-0.15554972594089297,1.594759196065491
-0.34157606774640087,0.8261065541049515,0.026173897053176007,0.5524780357658367,-0.6012812226969522,0.44992720294489585,-0.361655116483319,-0.20982993635691677,1.2091343503177527,-2.1979522678454124,0.6593248364414782,1.0712235573300108,1.7808731981157886,-1.2829617296805584,0.010364855458049634,1.331440045824474,0.6136086688059406,0.6755889789037465,-0.09215446194125429,1.1578369028195827,0.6808327892221412,0.3311149877745545,-0.27514280136925423,1.4191149757818986,0.5997434443399996,0.6358665057124472,1.333089353796245,0.3846841871833466,-0.15554972594089297,1.594759196065491
-0.34157606774640087,0.8261065541049515,0.026173897053176007,0.5524780357658367,-0.6012812226969522,0.44992720294489585,-0.361655116483319,-0.20982987636122374,1.2091344102043626,-2.1979522678454124,0.6593247165591752,1.0712237489671628,1.7808731981157886,-1.2829620892183844,0.010343964925501522,1.3313060198146025,0.6135897571762016,0.6755509663013155,-0.0920809225562161,1.1578821168656306,0.6808127540884661,0.3311149877745545,-0.2752547846299297,1.4190492001711394,0.5996472349142925,0.6356501327138888,1.3331179925669125,0.3848114036151637,-0.1554959084932189,1.594822701245844
-0.34157596427278575,0.8261065611636977,0.02617390603085945,0.5524778973541773,-0.6012812406921878,0.4499272381521576,-0.3616552542070169,-0.20982987636122374,1.2091343503177527,-2.197952387727715,0.6593245967859553,1.0712235573300108,1.7808733178890086,-1.2829620892183844,0.010318953644220537,1.3313268838928363,0.6136077778332913,0.6755478269694184,-0.09206839957341603,1.1578860255770658,0.6808490625137096,0.3311149877745545,-0.2752784818923611,1.419070277806641,0.599635805819029,0.6357370065430545,1.333081921553534,0.38482719131545284,-0.15530251732887337,1.5948699506952941
-0.34157596427278575,0.8261065611636977,0.02617390603085945,0.5524778973541773,-0.6012812406921878,0.4499272381521576,-0.3616552542070169,-0.20982987636122374,1.2091342304354498,-2.197952387727715,0.6593245967859553,1.0712237489671628,1.7808733178890086,-1.2829619094494713,0.010318953644220537,1.3313268838928363,0.6136077778332913,0.6755478269694184,-0.09206839957341603,1.1578860255770658,0.6808490625137096,0.3311149877745545,-0.2752784818923611,1.419070277806641,0.599635805819029,0.6357370065430545,1.333081921553534,0.38482719131545284,-0.15530251732887337,1.5948699506952941
-0.3415760008854076,0.8261065900595093,0.026173924472945795,0.5524779947425925,-0.6012812171909254,0.44992722225540793,-0.3616551642824077,-0.20982987636122374,1.2091343503177527,-2.197952387727715,0.6593247165591752,1.0712237489671628,1.7808731381200957,-1.2829619094494713,0.010396035965661032,1.3312760904084953,0.6136018788972278,0.6755742681571404,-0.09212745517168477,1.157916334825281,0.6808022715491608,0.3311149877745545,-0.27525573320117175,1.4191793983752627,0.5996602453091918,0.6358130886128316,1.3330448142245228,0.3848562895281423,-0.15547892609534814,1.5947632329101622
-0.3415760008854076,0.8261065900595093,0.026173924472945795,0.5524779947425925,-0.6012812171909254,0.44992722225540793,-0.3616551642824077,-0.20982987636122374,1.2091343503177527,-2.197952387727715,0.6593245967859553,1.0712237489671628,1.7808731981157886,-1.2829620892183844,0.010396035965661032,1.3312760904084953,0.6136018788972278,0.6755742681571404,-0.09212745517168477,1.157916334825281,0.6808022715491608,0.3311149877745545,-0.27525573320117175,1.4191793983752627,0.5996602453091918,0.6358130886128316,1.3330448142245228,0.3848562895281423,-0.15547892609534814,1.5947632329101622
-0.3415760198333614,0.82610658018783,0.026173987660284198,0.552477994803313,-0.6012812412263201,0.4499271881684121,-0.3616551666357221,-0.20982987636122374,1.2091343503177527,-2.197952207958802,0.6593242971347394,1.0712237489671628,1.7808731981157886,-1.2829620892183844,0.01033407301136999,1.3313924640421806,0.6136375099251252,0.6755470079440398,-0.09216818643821004,1.1579018595749595,0.6807842565337315,0.3311149877745545,-0.27511986015072537,1.4191262089876633,0.5997128919741439,0.6356442394470279,1.3330684086087057,0.3847723261217284,-0.1554342976847582,1.5947637980015106
